roomID,room_name,city,location,latitude,longitude,accomodation_type,min_price,rating,general_review,total_review_num,image_link,img_link_2,img_link_3,img_link_4,img_link_5
50485,김천 아미가,경북,경북 김천시 부곡동 425-7,36.1245014,128.1028052,기타,20000,8.8,만족해요,16,//image.goodchoice.kr/resize_490x348/adimg_new/50485/141453/0f718ddaa34e76b96c3eadef7c09aa83.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50485/141453/0f718ddaa34e76b96c3eadef7c09aa83.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50485/141453/a423f2eff7854c43a9408cde77f5d828.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50485/141454/f83f6735d79159dcfd6f497a42b21013.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50485/141456/43bee0246ba7476c4cd8778fce74b26b.jpg
50486,김천 소야,경북,경북 김천시 부곡동 361-44,36.12437930000001,128.105408,기타, ,9.6,최고예요,12,//image.goodchoice.kr/resize_490x348/adimg_new/50486/140933/9d876b7ea131cdf785f9d186d1cb7836.jpg,,,,
50494,목포 미루,전남,전남 목포시 상동 1144-3,34.797287100000005,126.43314860000001,기타,20000,8.8,만족해요,40,//image.goodchoice.kr/resize_490x348/adimg_new/50494/141594/599fd582b6c92dda5d38b62aab8469ee.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50494/141594/599fd582b6c92dda5d38b62aab8469ee.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50494/141594/6427a417a8bdbe0d1ae95991195460d7.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50494/159292/8148f01b06674456a8fadf6b65775fce.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50494/141594/599fd582b6c92dda5d38b62aab8469ee.jpg
50495,보은 리젠트,충북,충북 보은군 수한면 발산리 138-3,36.4760144,127.7030814,기타,40000,7.5,만족해요,10,//image.goodchoice.kr/resize_490x348/adimg_new/50495/141995/8159301f73924b90775a554bffe205a8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50495/141995/8159301f73924b90775a554bffe205a8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50495/141995/918516670bcf61ac9c15017e0620564c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50495/141994/ae8af2bd4665ac7d036bf223362b6af9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50495/8104/36a93f9dd0ca7f3ba7d5e85aec48756d.jpg
50497,보은 꿈의궁전,충북,충북 보은군 수한면 발산리 138-5,36.4762923,127.7032031,기타,20000,9.1,추천해요,19,//image.goodchoice.kr/resize_490x348/adimg_new/50497/315957/e52d8602ed06c4b521a196ab39595c31.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50497/315957/e52d8602ed06c4b521a196ab39595c31.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50497/315954/1398e90ae2e4abafe7bdad30a71ac3dc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50497/270336/57b47f865c4f98ac544aa0ba8f2f075c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50497/141755/24330dd19d4fe6c3f741fd7ddb53e181.jpg
50498,공주 탑,충남,충남 공주시 신관동 605-15,36.4696054,127.1327655,기타,15000,9.2,추천해요,84,//image.goodchoice.kr/resize_490x348/adimg_new/50498/226477/f66f9f16820918e842a91a559b2661cf.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50498/226477/f66f9f16820918e842a91a559b2661cf.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50498/226475/0178bfd56d7e2a10a4a377e09d862a3b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50498/226476/83f72f42ca502da32862c0757883e413.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50498/226477/9494923347655db110c5f8a3e72e26d8.jpg
50499,공주 수,충남,충남 공주시 신관동 597-14,36.4692691,127.1303926,기타,30000,9.3,추천해요,465,//image.goodchoice.kr/resize_490x348/adimg_new/50499/142847/2b3208ba799a709d8497345df177147f.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50499/142847/2b3208ba799a709d8497345df177147f.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50499/355445/eec771a2792bc6fb9a4636dd49a2469a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50499/142847/7048dbe2e576999bb431b5cb0571b123.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50499/142848/5fda47cf34a303cc8749c8db899abcef.jpg
50500,의정부 JBIS호텔,경기,경기 의정부시 신곡동 764-6,37.7495625,127.0720811,호텔,60000,9.4,추천해요,952,//image.goodchoice.kr/resize_490x348/adimg_new/50500/342177/715202d0b37a3166d237bc5808af3cfd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50500/141678/d936a7139b59904982762a259a35385b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50500/141672/7e8fecdd15cc1f90df977c0004e18c56.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50500/141679/48f1aec2eb9dfa4da80ce31ebf229ceb.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50500/203703/21771282b37181b4c9f30fb597c9dbf9.jpg
50502,영등포 보보스,서울,서울 영등포구 영등포동2가 28-97,37.52209179999999,126.91058590000002,기타,38000,9.2,추천해요,167,//image.goodchoice.kr/resize_490x348/adimg_new/50502/140907/68657ae2f2333233a41b51e5b077a7a7.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50502/140907/68657ae2f2333233a41b51e5b077a7a7.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50502/140907/031c47c83cf382ad2fa54facd4fee33f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50502/140908/2c324e72de053bc137b6bc84b495fa5a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50502/8052/de6f74acbfb57b056899ca895eceaf96.jpg
50505,합정 서원,서울,서울 마포구 합정동 383-16,37.5490591,126.91198159999999,기타,20000,7.3,만족해요,91,//image.goodchoice.kr/resize_490x348/adimg_new/50505/140729/b99d6e6f6802b3d4cbdcd821a0836dbd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50505/140729/b99d6e6f6802b3d4cbdcd821a0836dbd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50505/140729/46cb37112a14324f758cf87e7ce90f95.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50505/8041/e1f8cd62f626d4782e879458290af1b0.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50505/8041/e2ee83a2b730607b0674b53d25fd13c7.jpg
50508,예산 라노스,충남,충남 예산군 대흥면 동서리 202-2,36.6098065,126.79191759999999,기타,20000,8.7,만족해요,3,//image.goodchoice.kr/resize_490x348/adimg_new/50508/142608/40f29c691e387294b36bed2bb5920fff.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50508/142608/40f29c691e387294b36bed2bb5920fff.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50508/142608/a6e5f0b720d0407a9d861817cd688eb2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50508/142608/40f29c691e387294b36bed2bb5920fff.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50508/142608/a6e5f0b720d0407a9d861817cd688eb2.jpg
50510,수안보 궁전,충북,충북 충주시 수안보면 온천리 148-5,36.84455560000001,127.99160400000001,기타,25000,5.7,좋아요,11,//image.goodchoice.kr/resize_490x348/adimg_new/50510/8137/49d4f070fac099a140754a1df64ebd81.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50510/8137/49d4f070fac099a140754a1df64ebd81.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50510/142414/e4d4d1e093a93d8a622f1aaea03611a1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50510/142415/5c1026949e0f20ca76fa9604fd9b9f50.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50510/8137/7e443e2465f7876364c7e9ed00c02b33.jpg
50512,충주 피아노,충북,충북 충주시 봉방동 343-7,36.9736052,127.9139179,기타,40000,9.1,추천해요,27,//image.goodchoice.kr/resize_490x348/adimg_new/50512/142140/2442d54c224de28c1689849f111ba224.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50512/142140/2442d54c224de28c1689849f111ba224.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50512/235720/1c8a45c48b2cfe373a419a8b47c6b274.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50512/235719/b358f15dbbe31103d832a436382e6d5e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50512/142139/6d9a42533158691efe40274312388b80.jpg
50513,충주 K,충북,충북 충주시 봉방동 194-2,36.974583,127.9139483,기타,15000,8.9,만족해요,37,//image.goodchoice.kr/resize_490x348/adimg_new/50513/141915/2eac2d67358fde81c8a731792319007c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50513/141915/2eac2d67358fde81c8a731792319007c.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50513/141915/0a605fb01e865365f3a3cef678e738e4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50513/141919/16dfd003e4c52b1b296542b30f593362.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50513/141920/4de7cc42eb1220bfb333145b56ba3a92.jpg
50514,음성 백마령,충북,충북 음성군 원남면 문암리 709-1,36.859907,127.62868300000001,기타,10000,4.0,평범해요,1,//image.goodchoice.kr/resize_490x348/adimg_new/50514/142122/c46596ecb8ce1abde9f3617fdbf99be9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50514/142122/c46596ecb8ce1abde9f3617fdbf99be9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50514/156720/8aa64cbadaac4c136f845b594626f78e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50514/8112/41a524a1a35cf0dc2d9271d796da0588.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50514/8112/d9739cbe3c3f7ab63656386335e3a021.jpg
50515,청양 파라다이스,충남,충남 청양군 대치면 탄정리 410-3,36.450786799999996,126.82088590000002,기타,20000,7.1,만족해요,4,//image.goodchoice.kr/resize_490x348/adimg_new/50515/145215/0721d58542907e5861008346ffa41dea.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50515/145215/0721d58542907e5861008346ffa41dea.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50515/145215/7c3910f51c464eb0571796e02e5e0af2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50515/145216/1a9f5e1089c150e58d0db7dfba84257e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50515/145215/0721d58542907e5861008346ffa41dea.jpg
50518,남양주 호텔 그램,경기,경기 남양주시 진접읍 금곡리 1081-5,37.7127491,127.1872371,호텔,30000,9.5,추천해요,319,//image.goodchoice.kr/resize_490x348/adimg_new/50518/142917/c23a6ee4d3a4e44e1063e5db20d9c8c6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50518/142917/c23a6ee4d3a4e44e1063e5db20d9c8c6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50518/142917/63c170242c14b6365364da41b540433f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50518/143248/32a128012637d2d4101715c667b7a62f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50518/143249/e1e495a80e44fd48afcc081a4d42612b.jpg
50520,시흥 서브웨이호텔,경기,경기 시흥시 신천동 707-15,37.4413722,126.7847634,호텔,22000,9.6,최고예요,697,//image.goodchoice.kr/resize_490x348/adimg_new/50520/141654/c7d62994e991ea902084394278a2e662.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50520/141654/c7d62994e991ea902084394278a2e662.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50520/141651/767fb279c90962b797672eebfc844961.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50520/141652/7642c2b193395aad73dde0daeca3419a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50520/141653/94a432b1753ab9b6a23baf543fbf6a1a.jpg
50521,소소모던펜션,전남,전남 구례군 토지면 내서리 635,35.2375429,127.5871577,펜션, ,9.9,최고예요,58,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7be6e8b5f42.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7be6e8b5f42.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/09/09/5f58754078531.png,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7be702d1c4e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7be7012aac2.jpg
50524,호텔 더 디자이너스 프리미어 건대,서울,서울 광진구 화양동 23-15,37.54730670000001,127.06743059999998,호텔,55000,9.2,추천해요,174,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f363c4a21bd6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f363c4a21bd6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/06/05/5b1648ae97334.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/06/05/5b16488356b5c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/06/05/5b16493689b7e.jpg
50525,전주 한옥마을 별빛 쉼터,전북,전북 전주시 완산구 교동 211 　,35.811325599999996,127.15194939999999,한옥,50000,10.0,최고예요,11,//image.goodchoice.kr/resize_490x348/adimg_new/50525/0/c4447c0b5b87d2bfac4676e2d1baf2e2.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50525/0/c4447c0b5b87d2bfac4676e2d1baf2e2.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50525/0/529b480ff3e7e0f8efe2f573c7a3cd7f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50525/0/ec50146fc35a014b3d871e02a0d7f2cb.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50525/0/c8cbdbd0afb410854399f2230edeab9b.JPG
50527,부산 요트스테이,부산,부산 해운대구 우동 1393,35.160915,129.1405557,기타, ,8.9,만족해요,4,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7bfa04c10b1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7bfa04c10b1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/09/09/5f58878974943.png,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7c0757e64c4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/08/5a7c0758acaf7.jpg
50529,광안리 유토피아 관광호텔,부산,부산 수영구 광안동 50-3,35.1674184,129.11705700000002,호텔,40000,8.5,만족해요,38,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/14/5cda5f0c54aaf.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/14/5cda5f0c54aaf.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/14/5cda5f0f71c12.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/14/5cda5f0a012f9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/14/5cda5cd4532be.jpg
50531,남해 프랑스리조트,경남,경남 남해군 미조면 송정리 304-6,34.744420500000004,128.0355281,리조트,80000,9.2,추천해요,3,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/03/08/08ee51065d79866e32dc7dc3dea9ce6f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/03/08/08ee51065d79866e32dc7dc3dea9ce6f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/03/08/3453e579c33c0854dd1a0bb5d75965d8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/03/08/078aaeb313e44cd0832fb519ca22b35a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/03/08/2c59bc00655a4313439aff760d20f1aa.jpg
50536,곤지암 꿈의궁전,경기,경기 광주시 곤지암읍 곤지암리 435-7,37.3501715,127.34006809999998,기타,20000,8.8,만족해요,231,//image.goodchoice.kr/resize_490x348/adimg_new/50536/141761/90ef88a5b48576ad9139ef996515d9bd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50536/141761/90ef88a5b48576ad9139ef996515d9bd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50536/141761/e5c3ad1c1efbf3bc94a55f592a3689a6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50536/141762/e8e1aab9c39eb4bc2944e16c89e0a111.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50536/141763/d9946fe0f8abdf6fd5d20ee67a08f825.jpg
50538,거제 태평양,경남,경남 거제시 장평동 375-6,34.8919073,128.6105179,기타,25000, , ,,//image.goodchoice.kr/resize_490x348/adimg_new/50538/353328/da1b8e36b0a0eda99f0d5b5bb55666d6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50538/353328/da1b8e36b0a0eda99f0d5b5bb55666d6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50538/353328/d20fd38156ef3a35541b0ef55b313f87.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50538/353332/9f2dcb55b9f71733aa460bc1143ad977.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50538/8085/40bdf5aeddc210243e03948badd636b6.jpg
50539,더 홍씨호텔 강릉,강원,강원 강릉시 교동 1879-1,37.7653865,128.8763137,호텔, ,9.5,추천해요,85,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7942be93b7a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7942be93b7a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7941b8f2f42.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7941b9c83ea.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/06/5a7941baaeb13.jpg
50540,거제 프라다,경남,경남 거제시 장평동 233,34.8912935,128.6096031,기타,45000,7.7,만족해요,2,//image.goodchoice.kr/resize_490x348/adimg_new/50540/141728/31256ffac10154ddef2a4182f959398f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50540/141728/31256ffac10154ddef2a4182f959398f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50540/141728/7b46232d2350c4a01d5770cf42329008.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50540/141729/857b358e29bbe7d75b25ccae12c47670.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50540/141730/2afd1836614ede0d0ddcbf57407bb5e7.jpg
50541,더포힐스호텔,제주,제주특별자치도 제주시 도두이동 1644-4,33.5091403,126.47339869999999,호텔, ,9.8,최고예요,3,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/27/5f97db7603197.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/27/5f97db7603197.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/27/5f97db7812268.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/27/5f97dbb7a7b1f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/27/5f97dbb298447.jpg
50542,부산 콘트호텔,부산,부산 중구 대청동2가 30-17,35.101901,129.0314284,호텔,60000,9.5,추천해요,39,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/07/5a7a5c519fbb6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/07/5a7a5c519fbb6.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/07/5a7a5c61cff71.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/07/5a7a5c635ef5d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/07/5a7a6111969cc.jpg
50543,의정부 클라우드호텔,경기,경기 의정부시 의정부동 498-10,37.73670739999999,127.0444145,호텔,60000,9.2,추천해요,44,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/03/5ac2cf1cc707a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/03/5ac2cf1cc707a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/03/5ac2cf1ec5214.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/03/5ac2d19254eea.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/03/5ac2d1914300f.jpg
50544,엘프라도,경기,경기 가평군 청평면 대성리 391-3,37.6894808,127.3816014,기타,110000,9.3,추천해요,84,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/17/09/lprado_HYPXkJp4_01.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/17/09/lprado_HYPXkJp4_01.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/17/09/lprado_rlXO64F7_01B1B3C3BC.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/17/09/lprado_K2W37GHv_03B1B3C3BC.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/17/09/lprado_JnoyM5gf_03B1B3C3BC.jpg
50545,김천 아리아,경북,경북 김천시 감호동 29,36.1216339,128.1293453,기타,35000,5.1,좋아요,3,//image.goodchoice.kr/resize_490x348/adimg_new/50545/140935/077c519a2b494335a61b4b57bcf1d058.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50545/140935/077c519a2b494335a61b4b57bcf1d058.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50545/140935/71c97c2357dbd0f83c247eb30f1d6071.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50545/140936/88f9fea0e7c869287d584dd894bd3347.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50545/8054/2fd13f3054515bd4b95a77cdfa5c21f5.jpg
50546,정동진 바다부채길,강원,강원 강릉시 강동면 정동진리 264-2,37.689200799999995,129.0243271,기타,35000,7.9,만족해요,53,//image.goodchoice.kr/resize_490x348/adimg_new/50546/140986/003f9ba39407769b938d8ed65b1cdcdf.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50546/140986/003f9ba39407769b938d8ed65b1cdcdf.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50546/140984/fe1876fb926bb36f7764bb2a56d2418f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50546/140985/275d9d80120fa4cf91705bee51194a0a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50546/140986/afa1797b6c5d9654c38e057dedbc5285.jpg
50550,통영 세븐,경남,경남 통영시 광도면 죽림리 1571-20,34.88694,128.42000190000002,기타,25000,9.2,추천해요,33,//image.goodchoice.kr/resize_490x348/adimg_new/50550/142249/38ce268d6b0c6a93834c19b06cd41e47.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50550/142249/38ce268d6b0c6a93834c19b06cd41e47.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50550/142249/5723af89e23e61ff24f15b73b24a99e1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50550/142250/8829a936b1b1c561c5915cb90eb95aff.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50550/142251/01a074cde64064df2a767ca5130da771.jpg
50551,경포대 산토리니,강원,강원 강릉시 강문동 산 4-5,37.80363070000001,128.9089111,기타,35000,9.1,추천해요,183,//image.goodchoice.kr/resize_490x348/adimg_new/50551/140869/10b478d00aea89d20d5f7c9acc1aa2de.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50551/140869/10b478d00aea89d20d5f7c9acc1aa2de.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50551/140869/027107c9ca1c4bd4a95af6442f95dcf8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50551/140870/59c6b7b00194b44577ebef96b28dbaae.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50551/140871/d761e39985728521c730376dd0d4f379.jpg
50552,여주 드라이브인 호텔 숲,경기,경기 여주시 가남읍 신해리 609-2,37.2170023,127.53059760000001,호텔,30000,9.4,추천해요,122,//image.goodchoice.kr/resize_490x348/adimg_new/50552/141564/b5557f0baddca4b425fd0e227ea7cad8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50552/141564/b5557f0baddca4b425fd0e227ea7cad8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50552/141565/4898ceffe40a555aa32f8d18f1f9a1da.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50552/141566/41f298265546ce500278c175caac8ab6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50552/141567/28c381cf5a660e97d1b6e31e232f0a3a.jpg
50553,경포의휴일 펜션,강원,강원 강릉시 초당동 453-2,37.7960177,128.9131587,펜션,49000,8.7,만족해요,14,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/12/5a812a8ce860b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/12/5a812a8ce860b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/12/5a812b3c5226d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/12/5a812b3b48861.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/11/15/5bed29cacab2a.jpg
50555,전주 한옥마을 혜윰,전북,전라북도 전주시 완산구 교동 213  　,35.8114425,127.1520378,한옥,60000,9.8,최고예요,10,//image.goodchoice.kr/resize_490x348/adimg_new/50555/0/0d35738a91367b8a5fa91780a4d29b6b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50555/0/0d35738a91367b8a5fa91780a4d29b6b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50555/0/f58822a26e9efc2e6dcec7e1a6cb5214.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50555/0/8a4a0466dbeef73192801e4b95eec018.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50555/0/28d614f39cd8a26f3e5eb3c86d40453d.jpg
50556,소우도 펜션,인천,인천 옹진군 영흥면 선재리 499-31,37.25032789999999,126.5218836,펜션,130000,10.0,최고예요,9,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/29/5f9a9a3835ac8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/29/5f9a9a3835ac8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/11/13/5bea71bb7a22a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/11/13/5bea71ba5f797.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/11/13/5bea71c0a0cb1.jpg
50563,여수 테디베어스 게스트하우스,전남,전남 여수시 고소동 796-2 　,34.7411657,127.7372125,게스트하우스,18000,10.0,최고예요,3,//image.goodchoice.kr/resize_490x348/adimg_new/50563/0/2997ed423b9b7e8d8e6ea80ef310e8cb.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50563/0/2997ed423b9b7e8d8e6ea80ef310e8cb.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50563/0/8fd45e114bfa0b85733208e0e3545209.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50563/0/c83cb7cc76e0757a7bd32aa1c2d2d737.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50563/0/b7e1232bff39b424a4d2b2636cb1b8b8.jpg
50568,광주 호텔 Coo,광주,광주 남구 방림동 540-21,35.133677899999995,126.9126831,호텔,25000,9.1,추천해요,622,//image.goodchoice.kr/resize_490x348/adimg_new/50568/183516/17d9d6481ebe67b9a50754b41079399e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50568/183516/17d9d6481ebe67b9a50754b41079399e.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50568/141596/0c60f62766b1843230c752bf1c650c75.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50568/141598/2dd01a275378cdba70a72cd1944424f5.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50568/141599/0aaf6462626c5729c9244b86b2f6df12.jpg
